url,url_length,count_digits,count_special,has_ip,num_subdomains,is_https,url_entropy,contains_suspicious_word,domain_length,domain_age_days,tld,label,url_type
http://7giv4gtbnqylob9.com/dQzXH-RC,99,7,7,0,3,1,5.7208,0,20,340,uk,0,Legitimate
https://76o3iyq2.co/6sbAPGoZv7F,57,10,2,0,3,0,5.9981,1,24,1130,org,1,Legitimate
http://znvnimd6.site/rE8AxAfxpYw-_JXv8,16,9,1,1,1,1,5.8475,1,13,632,org,0,Phishing
http://av0lizr.org/FUQ/0rH,23,10,4,1,3,0,5.9459,0,5,1917,org,0,Legitimate
https://rob5u0ot1quj9l.uk/abu61kWiS-zKjCcf,24,4,6,1,1,0,4.8373,1,9,1091,site,1,Phishing
https://oe9co.online/eFg-d,27,4,8,0,2,0,5.9733,0,5,1890,uk,1,Phishing
https://c25vcpnvkwy3.co/ncw3GSzyV,93,5,8,0,2,1,4.6134,1,7,620,biz,0,Phishing
http://qek5h1h5mte.io/V1Mc_sChLWakneRVvv,39,4,8,0,3,1,5.9988,0,5,1657,xyz,0,Legitimate
https://rl926.io/5CrF4oGfWSar25,34,10,5,1,2,0,4.6124,0,13,1441,com,0,Phishing
https://y3blq7l6x0.net/rK_PBt8p3HmMXCe7,45,4,5,0,1,0,5.1278,0,10,1257,io,0,Phishing
https://d25bu61ne.site/pmqMzN1c3,98,13,3,1,0,0,4.7028,1,19,1379,com,0,Phishing
https://vhs3xgr.net/asfxsz,35,5,4,1,2,1,3.2413,0,21,1300,net,1,Phishing
http://ey1p5v0.online/huTRRJhIDFwZNCg2/NL,88,14,5,1,3,0,4.8102,0,17,1731,io,0,Phishing
http://jsc5xz6n0.us/BOt1ggm5b,79,9,4,0,2,0,4.6703,0,17,1646,org,1,Legitimate
https://kf3kof9s.us/rk6W3VkEKBcLbFov,75,0,3,0,1,0,3.7483,0,19,1729,online,0,Legitimate
https://wn4d0m4htwq.co/0Ln/6v,72,14,4,0,0,1,5.2074,1,9,1414,net,0,Phishing
https://6dpicj.us/pNQykp9J741wxRYgrR0b,76,10,8,0,2,1,4.9916,0,16,526,net,0,Phishing
https://zv32ogufli0.us/pk3_RHpKcvJFw1f2qxc,22,11,3,0,3,1,3.0633,0,13,526,info,1,Legitimate
http://f58sxuhl.co/e8/tSHWhrA,28,14,0,0,0,1,3.7475,0,6,1130,org,1,Legitimate
https://q2hlfl.xyz/_GqCmdt,61,1,8,1,0,0,4.996,0,17,1459,online,1,Legitimate
https://t74n4ejf76o8cp.xyz/uiY6j0cErnpSHrQjV,74,11,8,1,1,1,3.9879,0,12,1978,net,1,Legitimate
https://07bffo5.com/zhd_l6Pxw,25,2,2,0,1,1,5.8554,1,5,579,biz,0,Phishing
https://i1gb00.online/644O9N,20,11,1,1,1,0,3.828,0,10,1579,biz,0,Phishing
https://9bsd0.com/4INyPKAxg59K-,22,3,8,1,2,1,5.8336,1,14,939,us,1,Legitimate
http://1jqg0p5cyxguam.us/EKOM0RY/,65,12,1,1,3,1,4.8287,1,10,1210,us,1,Legitimate
https://k1s7l6c04.io/v1XruP3g7Ek,90,10,3,1,0,1,4.4229,1,24,1207,uk,0,Phishing
http://m44nz1gcpbevc5p.biz/2-NByCVJq82707G4,94,3,5,1,1,1,3.7847,1,6,1314,biz,0,Phishing
https://lcxkp64w37idb.com/vDX6T/Qt,76,11,5,1,1,0,5.2568,1,14,373,com,0,Phishing
https://lwjsu8cxl.info/_0Esw1hGCkmvdHmEJa,36,13,2,0,1,1,5.6731,0,11,106,site,0,Legitimate
https://2deybk6.us/Mnur/qYL0vK8jh,18,8,3,0,0,0,3.046,1,22,1327,com,0,Legitimate
https://gbfu22.site/ypyBvW,61,10,4,0,1,0,5.8814,1,11,758,site,0,Legitimate
https://eekw8.xyz/otSTa6yl9-fAv,85,14,7,1,1,0,4.493,0,13,620,co,0,Phishing
https://y13nlw.com/JQkLM5VM,62,5,6,1,3,1,4.1494,1,7,716,site,0,Phishing
http://sv24et.com/6SfhapZBeNq_2XTJAWe,48,4,7,1,3,0,5.2549,0,13,1126,uk,1,Legitimate
http://4syzc32454d6vng.info/ppkqWvoovl4,96,4,7,1,1,1,3.4327,1,15,824,biz,0,Legitimate
http://olbk2y.net/MQfjCddm,42,5,7,1,1,1,4.6836,0,22,1607,biz,1,Phishing
http://sbawf.uk/37gfzSuC,54,12,8,0,2,1,4.322,0,8,1777,info,1,Phishing
https://sinv7hxduzvc65.xyz/tJW8Ll5lJQ,71,9,9,1,2,1,5.9033,1,14,1336,io,0,Legitimate
http://5icwevh.org/KGC1aMzn8,30,5,1,1,2,0,3.0825,1,9,182,co,1,Legitimate
https://w6klq.site/ZLmJAy,73,11,7,1,1,1,4.636,1,6,1520,online,0,Legitimate
http://wxiaw.biz/GiYn2yjzw,19,9,3,0,0,1,5.4824,1,15,1489,us,1,Phishing
https://xtflqm2gh0ka7.net/JnrNyzYr,44,1,6,1,0,1,3.862,0,15,370,co,1,Phishing
http://npx2fazm7qw.online/W8BJ0wivrUPW8e2,27,3,1,1,3,0,5.8594,0,17,1887,co,0,Legitimate
http://jxzfuj4mf3gwd2j.co/7OBGV9ZlNhYI_Uauzro,93,9,6,0,0,1,3.3466,1,18,205,info,1,Phishing
http://hycbmt7r0p7.org/v0JjDFxtP/,73,4,3,1,1,1,4.2002,0,16,1037,info,0,Phishing
https://7ebi1m993len.online/_fcTHbWZEV,35,0,1,0,0,0,5.9995,0,9,1436,com,1,Phishing
http://la9lxxrsj0wy.online/TLtCDlxT1INK,83,9,6,0,2,0,4.4776,1,7,1275,io,1,Phishing
https://jfalxu70.info/tRXiD8K,30,0,7,1,0,0,4.0883,1,10,174,uk,0,Phishing
http://uyvtauzw0r79.org/nzS72I4z/PbABb0ZaYs,30,12,9,1,0,1,4.2306,1,9,760,site,1,Phishing
http://w30alcxdvnkxb.site/qiU5nmQ3CHXOuy,20,1,8,1,3,0,5.5767,0,18,691,uk,0,Legitimate
http://d3zuar.online/z/QJCbDwamU53LFYHny,62,10,5,1,1,1,3.1341,1,22,1562,site,1,Legitimate
https://auu5aaw9dauluh.online/V-WrdW_rpXqGh,35,5,3,1,0,1,4.8734,1,9,1628,com,0,Phishing
https://dg4hxd.xyz/nF-MeyZMlladorxJc,70,6,8,0,0,1,3.3326,0,21,1515,online,0,Legitimate
https://agskp8jab32xb9.online/F9F-a2Ejh2,84,2,8,1,3,1,5.6456,1,9,170,biz,1,Legitimate
https://l7b1ut.com/ArYob,44,13,3,1,2,0,3.5719,0,5,1960,us,0,Phishing
http://5zhyfvj6.xyz/uZY6TuCVbIoWh,94,13,8,0,0,1,3.2018,0,23,1440,io,0,Legitimate
http://5rr01z.uk/HE5JiDGdDmw_HJ3cdb,28,0,4,1,3,0,3.6794,1,21,1325,io,1,Legitimate
http://k49qkq1xv8b14.biz/GYfhDRhPdaeRhOv8fYe,74,2,0,1,3,0,4.2622,0,11,537,us,0,Phishing
https://d8ru7.biz/CiX1stxQ4,41,3,5,1,2,0,5.6737,1,20,1962,biz,0,Legitimate
http://jb7mk34.info/OijNf8tzGf0pJAik,29,11,9,0,3,0,5.1358,0,19,1130,online,0,Legitimate
http://pdc6wa007jky9c.io/XXVfzEtUAA8,58,12,8,1,2,1,3.8253,0,14,1850,co,1,Phishing
http://e9xdqluhe5r.xyz/7XRzjmsTEDIR,30,2,6,0,1,0,3.42,1,5,1120,online,1,Phishing
https://pra01byx.biz/chnlszCG3_h-RA70zLPj,71,4,7,0,0,0,5.9824,1,13,1848,co,1,Phishing
https://cstj7da.net/JCL_E_sD088G1,30,2,4,1,0,0,5.7255,0,14,546,online,1,Phishing
https://bkk43l7wilb3w.site/SA85QTVll,44,0,1,1,1,0,3.865,0,10,1029,io,0,Legitimate
http://6nuwpcl.com/I6KHTTmz,84,9,0,0,1,1,5.7246,1,8,386,co,0,Phishing
http://nrxkhbv7vo.net/fHG1GAs,25,4,1,1,2,0,5.0098,1,23,1756,site,0,Legitimate
http://0hm59j0i.site/Qa0i9Jhd,85,8,7,1,2,1,4.9436,0,11,1543,io,1,Phishing
http://azpmdq7spvjk.biz/5xY8-UR6JnoNJHSKck0/,88,10,2,1,0,1,4.4872,0,11,1028,org,1,Phishing
http://898yx0y.biz/33ChLvujK/Ml4uzqu,79,7,2,0,2,0,3.6624,1,20,1500,org,0,Phishing
http://axk2w6yhnvb.com/LDibZ,28,0,5,1,3,1,4.1507,1,18,1842,io,1,Legitimate
https://e1pnq2inoezo27g.site/zlhyaox-Gm,32,1,3,0,0,1,3.0037,1,16,1315,xyz,0,Legitimate
https://k70311zpxn7e2i.xyz/dbyrfKj,66,13,8,1,3,0,5.2286,0,8,1877,io,1,Legitimate
http://7tdt4axuvul.us/g-EhqZZL,68,13,6,0,3,0,3.6156,0,24,1334,site,1,Phishing
https://piargh.net/Ikw53cm3y36Y,26,9,3,1,1,1,3.3198,1,11,582,io,1,Legitimate
http://g85fo6h.us/kpHl4M,24,5,7,0,1,1,3.4151,0,17,1152,xyz,1,Phishing
http://dulrd231vn.uk/91F7vI8kO6T5XvA56w,85,13,5,0,0,1,4.5204,0,22,767,info,1,Phishing
http://q278vowtac.io/BkXB7,47,8,3,1,0,1,4.1267,1,23,1632,online,1,Phishing
https://y2d4ues.net/nTkS6t-LwrvtHSiBe-,77,11,1,1,2,1,5.6914,1,5,352,info,1,Phishing
https://guegokhyzsel92d.info/MksmHAvrFbn,76,14,6,1,2,1,5.6723,1,20,1618,net,1,Legitimate
https://rcf2uvak2.com/vbLkbRQiaFB,61,9,2,1,0,1,5.9992,1,22,1651,com,1,Legitimate
http://wenw5xy5k3r2q4o.co/8mwX-OW3,70,5,4,1,3,1,3.9465,1,6,1545,site,1,Legitimate
https://05edzg8t9wj2.site/9/Bi86WFI,38,9,6,0,0,1,5.8581,0,17,428,biz,1,Phishing
https://kgm90n8l25az.online/1fAPaQ3o/FEPLDR3tou,75,11,8,0,3,0,3.4372,1,23,1162,us,0,Legitimate
http://jc2scz.io/hySFbB,69,7,8,1,1,1,4.6453,0,15,212,xyz,1,Phishing
https://60aqe1yqlk.site/8XYndIaQYHBSYTOm/y,42,10,2,1,3,0,5.4505,0,10,877,com,0,Legitimate
http://iw17qtjkm.io/U55wr_oz4a,17,14,3,1,2,0,5.723,1,21,1525,uk,1,Legitimate
https://546r41fnpc.online/B0Kdv,33,0,6,1,2,1,3.6533,1,8,1211,xyz,1,Legitimate
http://fbe45s41.online/jKWK4Oyl,81,14,3,0,3,0,5.1347,1,19,438,io,1,Legitimate
http://py574mn.xyz/a3Zl1u3jiEK1vug,83,12,0,0,1,1,5.631,0,19,839,site,0,Legitimate
http://3wjuw4s0x26k3z4.info/1z7iREFGwJ9jO,68,8,6,0,3,1,5.8426,0,7,438,org,0,Legitimate
http://3e2crdj8nhrt.co/WvvMHZo_SPIjq9CAS,43,8,4,0,2,0,4.487,1,15,1137,site,1,Legitimate
http://qs9h6213brgh.online/WMY/a2xsXgRYo,29,0,6,0,2,1,5.2187,1,5,1778,us,0,Phishing
http://f8w1vlv0.io/XV1mLF6AehBNmB,26,13,8,0,1,0,4.5691,0,20,159,com,1,Legitimate
http://3iwrzrcqe.co/DpMjJI6pZypKp,22,3,5,1,3,1,5.72,1,13,1584,io,1,Phishing
http://jely13.us/_6tV7sYcsagdTFXNltbP,30,2,5,1,1,1,3.7004,0,23,1864,biz,0,Legitimate
https://dp082x6w3.info/4mqKGnnkedvkWnM,93,8,2,0,1,1,5.3199,0,6,397,xyz,0,Phishing
https://qezhxjj.org/X_0cA1,32,7,5,0,2,0,3.9334,0,23,1780,biz,1,Phishing
https://ittxyxn9bv.info/-pFWR0QSFHKu9uOv-7,60,7,3,1,2,1,5.7692,0,15,516,org,0,Phishing
https://gqvllcl.biz/knK7L0WTuF,26,2,8,0,2,1,3.4073,0,13,1631,online,1,Phishing
http://phnsameer6f.biz/lHW6Nya,31,4,9,1,3,0,5.4926,1,22,1763,site,0,Legitimate
https://7xbbto5bdp5j8l.io/jHD2C,90,13,8,1,1,1,3.3986,0,7,1795,site,1,Phishing
https://jgp8z9.us/AUUoa9jgEs,52,0,6,1,0,0,3.0239,0,13,1531,com,1,Phishing
https://j08eyowpc.io/CNDiAg9GW1bd0y,34,0,8,1,0,0,5.3626,0,19,389,com,0,Legitimate
https://8cr85lc.org/lwn4T_b7rw7RmSXc,88,5,7,1,2,1,4.8004,0,11,1619,online,0,Phishing
http://ii85uaatzxz.online/iZ5/bu53B2jQi_K-q,99,9,1,0,0,1,5.7696,0,13,971,co,0,Phishing
http://44jd1bsu5iwzw.uk/JbVJRMFzi6RtfH4u,97,9,5,1,3,0,3.962,0,15,85,us,0,Phishing
https://axj4zmho63t.com/ziiHcgutNARAY-/pwe7K,42,14,5,1,3,0,4.5891,0,20,633,co,0,Legitimate
https://b393no3wpk.xyz/lDPn60JAkjXSq0IfCOy,97,1,0,0,2,0,3.9034,1,5,245,org,0,Legitimate
http://4ymahna.online/Z2RDfb3D1zjQCLlj9L7T,33,12,4,1,0,1,4.896,0,7,1670,uk,1,Legitimate
http://zympo8o77cnjn.io/d5EsGv,65,12,3,0,2,0,3.0622,1,13,167,us,0,Legitimate
http://q65eyxrwb1.site/wzFL6o5j,35,14,9,1,1,1,5.0884,0,19,841,co,0,Phishing
https://q6te0uoy4wz1rt.io/Y1W4-QBkcEk,86,7,5,0,0,0,3.5177,0,20,332,co,0,Phishing
https://aalcnzxpy5uzqr.info/fS1tPLLleR7JdZA,59,0,6,1,3,0,4.2873,1,13,1876,us,1,Phishing
http://5oafq3779no.net/L8UVRrbR-WAMJNToC6i,15,14,4,1,1,0,3.7344,1,10,950,net,0,Phishing
http://zp7qsa4dz.us/50/LIB,42,2,7,1,2,0,5.5041,1,12,1501,online,1,Phishing
https://pzsvmn0k.online/_SjZO3nGANJm,34,13,8,0,1,1,4.3379,0,16,268,uk,0,Legitimate
http://ukv6o9oo0qxpjz4.net/56006Q_PV-xXl3,99,1,0,1,0,0,5.5384,0,10,584,us,1,Legitimate
https://k46qb9zf.net/GTNkEHG2ba9E7cU23fCE,67,5,6,1,2,1,5.8466,1,17,452,biz,0,Phishing
http://tj6cu914ij.online/4DA00rNkQqQZC_-,31,5,4,0,1,1,4.4437,1,7,853,online,1,Legitimate
https://ai074s7g0.com/Ii1K0pXKRsV,89,8,2,1,3,1,5.8726,0,16,1333,com,0,Legitimate
https://53j27osun.xyz/RNl7Pkafi0dKH4,97,2,8,0,0,0,3.5301,1,20,654,com,1,Legitimate
https://6vv11ryj1.biz//I6NKdEJam3czArtf1PP,27,11,7,1,1,0,3.0189,0,19,1220,org,1,Legitimate
https://7b0lng6of.biz/wmn76sKoQ1jcBtfJ,77,14,4,1,3,0,5.4409,0,6,1584,net,1,Phishing
http://gw5g20.io/CKNun3,72,8,8,0,1,1,4.041,1,16,1413,uk,0,Legitimate
http://gyotjlp.xyz/0E-kwQ_F,91,12,1,0,0,0,5.5233,1,19,1305,biz,0,Legitimate
https://j1gt48x2udvn.co/hMuVvxySO_9BURs,85,1,2,0,0,1,3.0933,0,17,703,uk,1,Phishing
https://5dpa431vi.co/GWL32oVieGCTrSKBup,26,5,4,1,3,0,3.8674,1,5,1016,org,0,Legitimate
https://sxt4w.online/ZUfQkrEKxy4,39,1,2,0,3,0,5.3641,0,17,746,info,1,Legitimate
http://e1xmpjhje.uk/yhzl76I,92,3,5,1,3,0,5.5125,1,23,868,net,1,Legitimate
https://9ivzql79p7.us/Viqzp,28,8,3,1,2,0,4.2752,0,18,1454,uk,1,Phishing
http://mmxmp.uk/5VMmrmbZ75/Pdq7UWtHG,91,5,7,1,3,0,3.694,0,5,328,org,0,Legitimate
http://yn28zgqma2d3.xyz/7NtwA6ft7qrjT9wW9Ryd,89,13,8,0,1,0,5.7873,1,5,1245,co,0,Phishing
https://n9idm34.site/dtD5fBHGg,99,1,5,1,2,0,3.6237,1,17,1186,xyz,1,Phishing
http://twxtl.net/v53ODqPCEOYiHR0BmiP,60,9,4,1,0,1,4.1422,1,14,638,io,1,Legitimate
http://iesdur43ydizwa.site/36l88Zsw_,76,1,9,0,1,1,3.1901,0,13,652,uk,0,Legitimate
https://jvexqfljf3jo.org/Oty1F9Wn-w8,40,1,7,0,2,0,5.8924,0,9,1334,co,1,Phishing
https://3u4gk.io/UPS5S9j7y4,36,2,1,1,3,1,5.4789,1,9,1039,com,1,Legitimate
http://keb7xnll0g.net/iK7dL2,16,4,5,0,3,1,4.5874,0,13,1236,xyz,1,Legitimate
https://dmt946bxcv5.io/ywmH_zdt9Agg0k,79,1,3,0,3,1,4.6837,1,16,990,online,0,Legitimate
http://9zo88zwd.info/UJw1fz5w8S4M,83,11,2,0,2,1,5.5873,1,16,854,com,1,Phishing
http://jvicb.us/370ezbz0MdpnMh_W0,87,10,8,1,2,0,5.7141,1,7,1556,io,1,Phishing
https://wy7jwq3tjbk.io/SiT6HeYUaU,15,8,6,1,2,0,4.4471,1,15,1799,online,0,Phishing
http://1nf9si1.io/aDi0KU,39,0,5,0,0,0,4.9802,0,13,315,biz,1,Legitimate
https://jrg3zczu2ho.online/7vTWIBUPYDBQh,58,13,0,0,1,1,4.9444,0,18,877,com,0,Phishing
https://xof1wkq.co/sz0IaMU,29,12,0,0,3,1,4.6885,1,5,41,org,1,Legitimate
https://lsqth6gx0w2t.biz/nfxntWt13noW3R,90,14,1,1,2,1,5.0638,0,7,1795,io,1,Legitimate
https://r8xtmtcu.us/Fv-/WFcE-HzAHp,93,12,4,0,3,1,5.4963,0,5,600,site,1,Phishing
https://ayjeh0lzngjig.uk/T7O3CErs,55,9,7,0,0,0,4.6116,0,12,192,org,1,Legitimate
http://iqxk2xipt.co/FklrK6pJ3R7iNQ,69,8,7,1,0,1,4.8068,1,17,1123,us,0,Legitimate
http://vx7wg.biz/4GFgi3Mh,48,2,8,1,2,0,3.4336,1,23,209,online,0,Phishing
http://qi8nr1gg6nmkkk2.site/rsrcXWx0Y,97,9,2,1,0,1,3.5626,1,16,1786,co,0,Phishing
https://q1hg2abb2o2l726.info/A3lycKU/Aks6j,36,5,6,0,0,1,3.0785,1,24,11,info,1,Legitimate
https://o9ttllwcg1zxt3.io/UzL9kAnBGOj,40,0,1,1,1,0,5.6381,0,24,1323,biz,0,Legitimate
http://mfw54kh1di.uk/p-ekCs,54,10,3,1,1,1,5.7632,0,15,487,com,1,Legitimate
http://hu2mo98n6ftf.co/zINE1,20,8,8,0,0,1,4.0731,1,24,1355,biz,1,Legitimate
http://6d8rhmum7nsvhk.net/wnKFHsp-2AosqgH,56,8,3,0,0,0,3.2366,1,16,66,io,1,Phishing
https://444g1gm1p2.xyz/ZOUf98F,53,3,1,0,3,0,5.7683,1,7,165,com,1,Legitimate
http://ztaebcc9.biz/fUUhkDdY1f,35,8,9,0,2,0,3.0823,1,5,1382,xyz,0,Legitimate
http://qhxcd15052wtip.com/LeWdLiXT6J,54,1,5,1,2,0,4.9432,0,19,1513,online,0,Legitimate
http://vh3ou.uk/rEUhjxxN_21xjCjuBe,77,4,7,1,3,0,5.733,0,23,1979,online,0,Legitimate
https://aikqm42chty.org/gGlCm,78,9,0,1,1,1,3.0361,0,5,637,info,0,Phishing
http://n7mi8hkjfgb7tw0.uk/qw/pOujkru5y8,25,11,4,1,0,0,4.5304,1,13,982,io,1,Legitimate
http://a5obfepxiut.info/VfvE8kAZHuw,74,12,4,0,1,0,5.8531,1,21,93,xyz,0,Legitimate
http://5aonozwetqu.xyz/lKtDYM5,80,8,4,1,3,0,3.6257,1,7,149,site,1,Phishing
https://2obm3gkwxh46s07.site/hSfWg3O,31,6,0,0,2,1,3.2155,0,6,1051,uk,0,Phishing
https://i9apebjx5mfk.uk/A9N7z-ZbWUCRtqYAI,73,1,9,1,1,1,4.2055,0,9,149,online,0,Phishing
https://1j3d1r6.uk/nRQdIWnrVU68GzmE60,24,0,2,0,1,1,3.5305,0,23,1571,biz,1,Legitimate
https://93sawbka38.co/CRuVF,27,13,1,1,3,1,5.8507,0,14,1952,uk,1,Legitimate
https://z4a36w4cenv2.xyz/Ef6EFnRu80,91,0,7,0,1,1,3.8909,0,22,1738,info,1,Phishing
https://25wyo.net/GnpuuoGrTBPDOu6Gv6,88,8,1,1,1,0,5.9124,1,24,1668,online,1,Phishing
http://f5zcid.uk/N7X/Ot_rW9Q,35,7,5,0,0,0,5.9983,1,20,1050,site,1,Phishing
https://0f2jnis832z04.uk/HGNlt9Z/P1e/tZAdTZ2,55,1,2,1,3,0,3.9421,0,22,281,online,0,Phishing
https://brna9nt9sss.site/ZcvFTOev0X,19,14,6,0,2,1,5.0647,0,13,513,net,1,Phishing
https://uplycieba1885b.com/r5ZY5_Wjj6S3M8h/3B,94,7,4,1,2,1,3.8144,1,19,1023,site,0,Phishing
http://3or72fbiksxnvfd.xyz/5QA-61_,74,4,6,0,1,1,3.9809,0,20,1611,xyz,1,Legitimate
https://8ypeznzxno29.com/-JBz3eRMKXV3tVoL-D,52,4,7,1,3,0,4.7219,1,18,733,site,1,Legitimate
http://g8857dt8fmcu.online/4MEzmNzzQNo,69,7,7,0,1,0,5.6932,0,18,1399,info,1,Legitimate
https://xr6ivv8454f.us/wnXkQ7vL57cNFr3qB_V,96,6,9,0,3,0,3.4493,1,11,19,site,1,Legitimate
https://mwsg2rkdo0ntd.us/yexZMPaQy3QkVviT-N,35,7,6,0,2,1,5.4411,1,17,744,xyz,1,Legitimate
https://kx9oa02a.xyz//W/ATExBN,48,8,2,0,0,1,3.3684,1,14,405,biz,0,Legitimate
https://3mxmbojwm.uk/4akPQAwVskP0ZXIP4Bas,93,9,3,1,3,1,3.6543,0,6,307,online,0,Phishing
https://zp0qt47.biz/i9F1yvJu/Va7of74,31,6,0,1,2,1,3.1465,0,18,1910,io,1,Phishing
http://j94je2sbh.co/2SX-7k,22,0,8,0,3,1,5.5685,0,12,882,xyz,1,Legitimate
http://viu1553yjeq34cn.online/e7gOyAPK0b10hB,32,10,2,0,2,0,4.727,1,20,1794,org,1,Legitimate
https://9w0b1k1wag2cvw0.biz//vc8p7FVsfxTNR,27,12,9,0,3,1,5.7376,1,19,1955,info,1,Legitimate
https://d4518f.com/ADNTpg,94,9,1,1,2,0,4.5373,1,11,1647,co,0,Legitimate
http://4uwh1.xyz/x86Hr9Q5,71,11,1,1,3,0,4.1721,0,20,1836,uk,0,Phishing
https://bi7vi7qzdvds7.uk/iLMzUM0oZLS,45,5,7,0,3,1,4.6842,1,18,1305,info,1,Legitimate
http://nbkk0qhd.site/y3ZxV,25,11,4,0,1,1,5.5139,0,15,1391,co,0,Phishing
http://sfmk1hws9t7.info/dsL9yfKv45-M,91,8,3,1,0,1,5.3656,0,24,1141,online,0,Legitimate
https://2ktb0.online/TULJ-YLhCwapSUJ43V,43,2,8,0,3,1,5.5516,0,15,1803,net,1,Legitimate
https://ecaim5w.net/X241kIqz9LYnZPYT5K,58,4,6,0,3,1,4.193,0,23,1757,io,0,Phishing
https://813q215uob.net/P8YiOo0qONrrCSZ4k2U,56,12,8,0,3,1,5.2702,1,24,586,io,1,Legitimate
https://jk95q7z7o3c76n6.net/7W0In,90,6,4,0,3,1,3.2429,0,9,960,info,0,Legitimate
http://luim2mo4.io/ZZU0WTr,87,8,0,0,2,0,4.5107,0,5,153,site,0,Phishing
https://d2vr9tdi9x3u2.site/eMLR/K_kX,15,10,1,0,0,1,3.2963,0,18,1748,biz,0,Legitimate
http://pibud.us/SzK1lKLSM48qDCYkGN,54,3,9,1,3,0,3.9896,0,13,1142,online,1,Legitimate
https://ga3p7o5qfyjr7l4.xyz/1Wi_gZFwLb,52,1,3,0,3,0,5.7133,1,14,1470,co,1,Phishing
https://3wrlu6w24zdt.info/LgmvVSbKXSc5/,54,9,0,1,3,1,4.0635,1,9,1828,io,1,Phishing
http://4gnsi.xyz/ZgmMKBpj37w,45,5,8,1,2,0,4.1362,0,7,681,com,0,Phishing
http://zv530nf6ykw2d.info/G2hrMftB2ojVCa5zC8s,49,8,4,1,2,1,4.9984,0,18,1940,us,0,Phishing
http://d1m4uu074g43.co/Fa26n,41,9,1,0,3,1,4.924,1,17,835,net,0,Phishing
http://abhxy5xv.uk/pOvq1-mtlrJAK8RI,80,6,8,0,3,0,3.1742,0,16,1631,net,1,Phishing
http://74yghttv.co/n/sZ4v3tt,45,7,7,1,1,1,3.024,1,23,1066,info,1,Legitimate
https://qk9hdv3js2z194.biz/ESqnM7qjxTqdAj1hFXIz,57,13,3,0,1,1,5.6018,1,15,1868,online,0,Phishing
https://21tj2e467.us/FZWbMn_,98,1,0,0,0,1,4.4142,1,23,89,xyz,0,Phishing
http://oj4o5l0w.co/TUBZI5nrhtEQkBc,74,7,2,1,1,0,4.0954,1,14,386,com,1,Phishing
http://9fazt4uhb8ke.net/GzwnYWYz1tFZklZ4yp,79,13,0,1,2,1,3.9787,0,19,270,xyz,0,Phishing
http://5hnq1vnp6szm381.biz/4jWFs,89,11,5,1,1,1,5.7566,1,12,1692,us,0,Legitimate
http://cdqthkbkmjbvvnu.com/kYrgwoXnny3wAE,31,4,2,1,0,0,3.5655,1,7,1444,site,1,Phishing
http://0cqieo6f20t.net/OV8mJXtSK9B7-6EGu,21,14,8,0,2,1,3.3926,1,6,1131,com,0,Phishing
http://u2h5x6lnr6b.net/WwcUjaQLZ5L6,45,3,4,1,3,1,5.202,0,7,1390,biz,0,Legitimate
http://5u42c5stc9wr2rh.biz/4BRtlP3vCVI,28,0,0,0,0,0,5.8857,1,24,327,net,1,Legitimate
https://6c1j1v0zv.uk/cZRIw/TQ,70,12,4,1,1,0,4.1293,1,19,583,io,0,Phishing
http://cugau.site/8AOwDDY2k0,89,11,3,0,1,0,5.9876,0,11,1707,us,0,Legitimate
https://dda8hfhmkndjh0o.info/K5wDAhd7,28,7,1,0,1,1,5.3263,0,12,1939,org,0,Phishing
https://u551r.online/96PqjYaXip,83,0,8,1,3,0,3.9605,0,12,1999,online,0,Phishing
http://j65jton55g5xg.xyz/RZedwpjitTfvku0v,87,9,5,1,0,0,3.2714,0,23,1267,org,0,Phishing
http://y8eaeo.site/IJ/phok/_Ds36x01Z,87,6,7,0,3,0,5.0904,1,19,1874,co,0,Legitimate
http://frxk5p3j8.online/UO8FS7k7wwTHQE,18,4,8,1,0,0,4.0938,0,9,314,io,0,Legitimate
http://idy6x8vf.org/yJenquu/jljtV,51,3,1,0,3,1,5.0667,0,6,1937,info,1,Legitimate
https://kos9couynz7.biz/9BMeRLdH4f9F7,71,1,1,0,3,1,5.1907,0,18,1625,biz,0,Legitimate
https://zjisnb56.uk/G-Gmd,47,8,2,1,0,1,5.9669,0,24,1235,info,1,Legitimate
http://7itonzt188.com/_4twbjrquqyN,64,13,1,1,1,1,3.6621,0,11,22,com,0,Phishing
http://jwspx6ufywreo03.net/pwnihyd,66,11,3,1,2,0,4.7216,0,21,1616,online,0,Legitimate
http://pec6gjvrayfs.uk/0-_E2AMU,17,6,5,1,2,1,5.5196,1,18,687,xyz,1,Legitimate
https://yb9nylna1mc.co/virp3Q86oC_jkKx_,57,12,2,1,1,1,3.9105,1,22,45,co,0,Phishing
https://ulyubqxq32r1.net/lD9QmsB,95,6,0,0,2,1,3.0229,0,23,1010,co,1,Legitimate
https://pmw25lro5pjjk.biz/GGuKFk80lxL,33,1,2,0,0,1,4.8133,0,17,767,net,1,Phishing
http://m5bzkq.us/NiTrD_uvKaDP,67,13,8,0,0,0,3.3328,1,16,1754,xyz,1,Phishing
http://cuo57keit.biz/ThtBVIiy,60,11,8,0,3,1,3.8362,0,19,493,us,1,Phishing
https://408jna78hizmit.co/w7TtdT4zKJSfjycz,86,5,1,0,2,0,5.6297,1,20,45,co,0,Phishing
